unique_id,metric,value,taxonomic_resolution,spatial_resolution,metric_class,influence_of_disturbance,ref_median,bound,metric_bde,upper,lower,score
west_110_x_2017,pct_tolerant_7_10,43.8775510204082,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_114_r_2016,pct_tolerant_7_10,20.9090909090909,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_ajc_x_2016,pct_tolerant_7_10,53.9823008849558,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_101_x_2014,rich_tol,4,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,38.8888888888889
west_101_x_2015,rich_tol,4,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,38.8888888888889
west_101_x_2016,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_101_x_2017,rich_tol,0,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_102_x_2014,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_102_x_2015,rich_tol,6,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,0
west_102_x_2016,rich_tol,2,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_102_x_2017,rich_tol,4,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,38.8888888888889
west_103_x_2014,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_103_x_2015,rich_tol,2,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_103_x_2016,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_103_x_2017,rich_tol,5,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,1.85185185185185
west_104_x_2014,rich_tol,2,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_104_x_2015,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_104_x_2016,rich_tol,2,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_104_x_2017,rich_tol,3,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,75.9259259259259
west_105_x_2014,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_105_x_2015,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_105_x_2016,rich_tol,2,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_105_x_2017,rich_tol,3,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,75.9259259259259
west_106_x_2014,rich_tol,0,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_106_x_2015,rich_tol,0,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_106_x_2016,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_106_x_2017,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_107_x_2014,rich_tol,2,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_107_x_2015,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_108_x_2014,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_108_x_2015,rich_tol,0,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_108_x_2016,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_108_x_2017,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_109_x_2014,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_109_x_2015,rich_tol,1,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_109_x_2016,rich_tol,3,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,75.9259259259259
west_109_x_2017,rich_tol,6,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,0
west_110_r_2017,rich_tol,2,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_110_x_2016,rich_tol,2,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_110_x_2017,rich_tol,3,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,75.9259259259259
west_114_r_2016,rich_tol,5,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,1.85185185185185
west_ajc_x_2016,rich_tol,0,genus,sep,tolerance,increase,2.35,5.05,82.22,5.05,2.35,100
west_101_x_2014,pct_cote,10.5882352941176,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,35.9226704730423
west_101_x_2015,pct_cote,2.63157894736842,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,2.05014451838408
west_101_x_2016,pct_cote,0,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_101_x_2017,pct_cote,1.85185185185185,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_102_x_2014,pct_cote,8.25688073394496,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,25.9977894165388
west_102_x_2015,pct_cote,12.8712871287129,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,45.6419205138905
west_102_x_2016,pct_cote,0.757575757575758,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_102_x_2017,pct_cote,0.909090909090909,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_103_x_2014,pct_cote,1.96078431372549,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_103_x_2015,pct_cote,8.91089108910891,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,28.7819969736437
west_103_x_2016,pct_cote,0,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_103_x_2017,pct_cote,4.67289719626168,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,10.7403030917909
west_104_x_2014,pct_cote,0,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_104_x_2015,pct_cote,10.4477611940299,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,35.3246538698589
west_104_x_2016,pct_cote,3.77358490566038,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,6.9118131360595
west_104_x_2017,pct_cote,17.2413793103448,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,64.2459740755421
west_105_x_2014,pct_cote,3.44827586206897,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,5.52693002157925
west_105_x_2015,pct_cote,3.36134453781513,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,5.15685201283579
west_105_x_2016,pct_cote,2.72727272727273,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,2.45752544603119
west_105_x_2017,pct_cote,13.4453781512605,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,48.0859010270775
west_106_x_2014,pct_cote,2.5,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,1.48999574286931
west_106_x_2015,pct_cote,2.45901639344262,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,1.31552317344667
west_106_x_2016,pct_cote,0,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_106_x_2017,pct_cote,0,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_107_x_2014,pct_cote,0.869565217391304,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_107_x_2015,pct_cote,1.05263157894737,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_108_x_2014,pct_cote,0,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_108_x_2015,pct_cote,0.934579439252336,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_108_x_2016,pct_cote,2.40963855421687,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,1.10531525847964
west_108_x_2017,pct_cote,0,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_109_x_2014,pct_cote,1.73913043478261,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_109_x_2015,pct_cote,4.80769230769231,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,11.3141434980515
west_109_x_2016,pct_cote,0.91743119266055,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_109_x_2017,pct_cote,0.87719298245614,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_110_r_2017,pct_cote,0.78740157480315,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_110_x_2016,pct_cote,2.7027027027027,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,2.35292764028396
west_110_x_2017,pct_cote,6.12244897959184,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,16.911234481021
west_114_r_2016,pct_cote,3.63636363636364,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,6.32764425867874
west_ajc_x_2016,pct_cote,1.76991150442478,genus,sep,composition,decrease,25.64,2.15,80,25.64,2.15,0
west_101_x_2014,pct_cling,11.7647058823529,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,24.9305062139287
west_101_x_2015,pct_cling,4.3859649122807,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,9.29426766747341
west_101_x_2016,pct_cling,8.87096774193548,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,18.7984058951801
west_101_x_2017,pct_cling,31.4814814814815,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,66.7121879243091
west_102_x_2014,pct_cling,4.58715596330275,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,9.72061022102724
west_102_x_2015,pct_cling,29.7029702970297,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,62.9433572727902
west_102_x_2016,pct_cling,24.2424242424242,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,51.3719521983985
west_102_x_2017,pct_cling,10,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,21.1909302818394
west_103_x_2014,pct_cling,21.5686274509804,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,45.7059280588692
west_103_x_2015,pct_cling,36.6336633663366,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,77.6301406364413
west_103_x_2016,pct_cling,44.1176470588235,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,93.4893983022325
west_103_x_2017,pct_cling,10.2803738317757,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,21.7850685140405
west_104_x_2014,pct_cling,8.10810810810811,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,17.1818353636535
west_104_x_2015,pct_cling,22.3880597014925,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,47.4423812279986
west_104_x_2016,pct_cling,53.7735849056604,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,100
west_104_x_2017,pct_cling,9.48275862068965,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,20.0948476810546
west_105_x_2014,pct_cling,1.72413793103448,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,3.65360866928265
west_105_x_2015,pct_cling,40.3361344537815,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,85.4760213048983
west_105_x_2016,pct_cling,72.7272727272727,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,100
west_105_x_2017,pct_cling,2.52100840336134,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,5.34225133155614
west_106_x_2014,pct_cling,0.833333333333333,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,1.76591085681995
west_106_x_2015,pct_cling,2.45901639344262,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,5.21088449553427
west_106_x_2016,pct_cling,0,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,0
west_106_x_2017,pct_cling,0,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,0
west_107_x_2014,pct_cling,9.56521739130435,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,20.2695854869768
west_107_x_2015,pct_cling,9.47368421052632,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,20.0756181617426
west_108_x_2014,pct_cling,0.892857142857143,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,1.8920473465928
west_108_x_2015,pct_cling,2.80373831775701,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,5.94138232201104
west_108_x_2016,pct_cling,2.40963855421687,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,5.10624826068419
west_108_x_2017,pct_cling,0,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,0
west_109_x_2014,pct_cling,2.60869565217391,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,5.52806876917549
west_109_x_2015,pct_cling,1.92307692307692,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,4.07517890035373
west_109_x_2016,pct_cling,7.3394495412844,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,15.5529763536436
west_109_x_2017,pct_cling,1.75438596491228,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,3.71770706698936
west_110_r_2017,pct_cling,1.5748031496063,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,3.33715437509281
west_110_x_2016,pct_cling,44.1441441441441,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,93.5455480910026
west_110_x_2017,pct_cling,2.04081632653061,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,4.32467964935498
west_114_r_2016,pct_cling,15.4545454545455,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,32.749619526479
west_ajc_x_2016,pct_cling,28.3185840707965,genus,sep,habit,decrease,47.19,0,71.11,47.19,0,60.0097140724655
west_101_x_2014,pct_oligo_chiro,45.8823529411765,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,30.5236149387057
west_101_x_2015,pct_oligo_chiro,46.4912280701754,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,28.0645069863674
west_101_x_2016,pct_oligo_chiro,84.6774193548387,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_101_x_2017,pct_oligo_chiro,66.6666666666667,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_102_x_2014,pct_oligo_chiro,37.6146788990826,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,63.9148671280994
west_102_x_2015,pct_oligo_chiro,22.7722772277228,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,100
west_102_x_2016,pct_oligo_chiro,62.8787878787879,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_102_x_2017,pct_oligo_chiro,58.1818181818182,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_103_x_2014,pct_oligo_chiro,17.6470588235294,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,100
west_103_x_2015,pct_oligo_chiro,12.8712871287129,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,100
west_103_x_2016,pct_oligo_chiro,45.0980392156863,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,33.6912794196839
west_103_x_2017,pct_oligo_chiro,62.6168224299065,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_104_x_2014,pct_oligo_chiro,35.1351351351351,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,73.9291795834607
west_104_x_2015,pct_oligo_chiro,21.6417910447761,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,100
west_104_x_2016,pct_oligo_chiro,14.1509433962264,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,100
west_104_x_2017,pct_oligo_chiro,20.6896551724138,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,100
west_105_x_2014,pct_oligo_chiro,51.7241379310345,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,6.92997604590272
west_105_x_2015,pct_oligo_chiro,16.8067226890756,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,100
west_105_x_2016,pct_oligo_chiro,9.09090909090909,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,100
west_105_x_2017,pct_oligo_chiro,38.655462184874,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,59.7113805134332
west_106_x_2014,pct_oligo_chiro,60,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_106_x_2015,pct_oligo_chiro,74.5901639344262,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_106_x_2016,pct_oligo_chiro,95.6204379562044,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_106_x_2017,pct_oligo_chiro,92.8057553956835,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_107_x_2014,pct_oligo_chiro,79.1304347826087,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_107_x_2015,pct_oligo_chiro,72.6315789473684,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_108_x_2014,pct_oligo_chiro,83.0357142857143,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_108_x_2015,pct_oligo_chiro,62.6168224299066,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_108_x_2016,pct_oligo_chiro,57.8313253012048,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_108_x_2017,pct_oligo_chiro,81.5789473684211,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_109_x_2014,pct_oligo_chiro,83.4782608695652,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_109_x_2015,pct_oligo_chiro,60.5769230769231,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_109_x_2016,pct_oligo_chiro,51.3761467889908,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,8.33543300084478
west_109_x_2017,pct_oligo_chiro,73.6842105263158,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_110_r_2017,pct_oligo_chiro,87.4015748031496,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_110_x_2016,pct_oligo_chiro,28.8288288288288,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,99.398914261596
west_110_x_2017,pct_oligo_chiro,75.5102040816327,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_114_r_2016,pct_oligo_chiro,52.7272727272727,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,2.87854310471434
west_ajc_x_2016,pct_oligo_chiro,53.9823008849558,genus,sep,composition,increase,28.68,53.44,75.56,53.44,28.68,0
west_101_x_2014,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_101_x_2015,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_101_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_101_x_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_102_x_2014,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_102_x_2015,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_102_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_102_x_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_103_x_2014,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_103_x_2015,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_103_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_103_x_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_104_x_2014,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_104_x_2015,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_104_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_104_x_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_105_x_2014,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_105_x_2015,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_105_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_105_x_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_106_x_2014,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_106_x_2015,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_106_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_106_x_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_107_x_2014,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_107_x_2015,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_108_x_2014,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_108_x_2015,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_108_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_108_x_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_109_x_2014,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_109_x_2015,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_109_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_109_x_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_110_r_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_110_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_110_x_2017,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_114_r_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_ajc_x_2016,rich_predator,0,genus,sep,ffg,increase,2.04,4.25,80,4.25,2.04,100
west_101_x_2014,pct_mod_tol_4_6,43.5294117647059,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,0
west_101_x_2015,pct_mod_tol_4_6,42.9824561403509,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,0
west_101_x_2016,pct_mod_tol_4_6,20.9677419354839,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,0
west_101_x_2017,pct_mod_tol_4_6,50.9259259259259,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,0
west_102_x_2014,pct_mod_tol_4_6,74.3119266055046,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,100
west_102_x_2015,pct_mod_tol_4_6,77.2277227722772,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,100
west_102_x_2016,pct_mod_tol_4_6,26.5151515151515,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,0
west_102_x_2017,pct_mod_tol_4_6,49.0909090909091,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,0
west_103_x_2014,pct_mod_tol_4_6,83.3333333333333,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,100
west_103_x_2015,pct_mod_tol_4_6,65.3465346534654,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,38.46415569392
west_103_x_2016,pct_mod_tol_4_6,31.3725490196078,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,0
west_103_x_2017,pct_mod_tol_4_6,63.5514018691589,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,26.1264733275524
west_104_x_2014,pct_mod_tol_4_6,81.0810810810811,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,100
west_104_x_2015,pct_mod_tol_4_6,76.1194029850746,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,100
west_104_x_2016,pct_mod_tol_4_6,64.1509433962264,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,30.2470336510406
west_104_x_2017,pct_mod_tol_4_6,54.3103448275862,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,0
west_105_x_2014,pct_mod_tol_4_6,90.5172413793104,genus,sep,tolerance,decrease,74.3,59.75,51.11,74.3,59.75,100
